Line Number,Haughton Value,Pitcaple Value,Shift Value,Area
1524,316.2391662683423,66.73447105616712,6908.566756920172,2347200.0
1525,342.73133911994347,54.85795054096727,-43762.83870833396,2373900.0
1526,308.6564028624708,70.41493934025175,-23672.16201514652,2332300.0
1527,267.2104481888235,74.98992406287303,-39670.01919949839,2375300.0
1528,229.85413401527924,83.18001284140833,-15074.184177221356,2277300.0
1529,222.454699024613,58.55376567339164,-23310.552852324985,2173600.0
1530,273.7325507896512,49.90372112943199,-10766.717679157431,2285000.0
1531,299.5766621160965,82.88320547528703,-13191.260653160853,2509400.0
1532,310.3625750840501,63.459214870155584,-32235.736807852656,2408700.0
1533,329.53409605103946,74.25064793535267,21070.723735865984,2465700.0
1534,314.5668184902807,73.65206031244864,-51155.55881308915,2548800.0
1535,284.7675168670328,102.7091313093287,-13888.371438681626,2523900.0
1536,215.4375636895026,76.95251002259292,4973.021381687599,2309800.0
1537,335.8613311899176,67.8693761245244,4859.757146603726,2511400.0
1538,281.9483723968409,49.92034436477284,1974.9377671507173,2284400.0
1539,234.43024513351529,84.13483578844519,-35831.25986707803,2263700.0
1540,336.88836575336,80.03355640854863,-12822.07608679374,2470800.0
1541,358.7896393211548,66.50759117506377,-23968.264144340454,2561000.0
1542,310.62850066284136,56.01248336206272,-38466.09028155,2295700.0
1543,327.1687812531977,87.31751719882038,-34022.792376464524,2613000.0
1544,332.224951566172,87.91207662379861,-26872.94229102473,2639000.0
1545,307.1590380296324,82.60081849041852,-36905.96744915603,2580400.0
1546,296.5512288071846,64.05567629298659,-11669.286709345226,2424200.0
1547,242.3864651064494,76.83061370120336,-22545.391118519143,2389000.0
1548,332.96149234343443,75.73940542748022,-23942.564656323186,2495100.0
1549,289.5666784043278,75.24511418135378,-21352.149032216854,2405100.0
1550,292.1073876512112,76.0682808022084,-35452.67791824408,2510000.0
1551,284.87924920187567,67.07203560816099,-4312.670978054492,2393200.0
1552,256.9382327470989,76.46147384815586,-59660.74776542516,2216100.0
1553,312.324072031532,57.2417647110826,-4693.52705916696,2397700.0
1554,300.1300280481669,76.75126235232484,22443.37099232839,2515100.0
1555,268.4198547196104,59.76542537905917,-6509.289051809672,2361300.0
1556,251.0384149248797,74.0974779288104,-35096.42656055513,2313800.0
1557,276.7637827920504,60.95880533765978,1024.2255027613685,2392500.0
1558,260.0406093585541,67.59136200191897,1946.1746013336412,2398600.0
1559,252.16687446682528,62.234124593966826,-54475.30378314543,2244400.0
1560,292.2480339196072,74.6803747164841,-11377.564193083364,2515600.0
1561,289.11976645876973,68.69692409512183,-6947.290536414619,2417400.0
1562,312.8816757098489,57.51548055536353,-36316.02949186525,2410000.0
1563,365.0561318068866,81.59813901068529,-30432.852456102315,2638400.0
1564,318.95608396937166,62.22503275223003,9392.046805873222,2319400.0
1565,350.62193973826624,73.01139102115502,-17788.470879985587,2558300.0
1566,296.4683337504096,64.00253428398017,-18350.773966231773,2425200.0
1567,352.6162190222276,64.37783434234402,-2115.485696864127,2556200.0
1568,294.8730778591297,74.23196199423369,-40010.78525298158,2501100.0
1569,253.3910844393361,60.7448443854508,-36165.27438559517,2276000.0
1570,388.8717422119109,77.56717792937172,20949.37946120084,2533000.0
1571,278.5445598313106,65.73788561944453,-1288.0479321502662,2420100.0
1572,323.59043741157825,65.26397229218679,-14247.714812874312,2497500.0
1573,259.0292579026247,78.96760820933916,-43524.23662113469,2241600.0
1574,278.607548718219,101.07938198511238,-50836.603206677086,2563400.0
1575,300.3201616400558,93.0262765619584,-45569.58336077329,2497000.0
1576,406.76771056320985,55.86524336901521,-15777.376287190122,2534900.0
1577,307.94334540128006,70.66469722769386,3398.518852405676,2358100.0
1578,297.45915314399974,63.07610017983832,-58086.99813610034,2308000.0
1579,314.1979966934454,76.13903870894558,12746.2184726433,2466800.0
1580,304.17392371554223,75.45542657232372,-7163.885408988692,2511200.0
1581,251.881830661258,86.48887888307291,2167.6283788631627,2378700.0
1582,297.61783433159377,57.628027121235085,-10488.33256751032,2427200.0
1583,301.9278075066499,64.98749956934314,-35548.44980934181,2474000.0
1584,290.3739404641753,66.44583092168085,-34050.94034552672,2454800.0
1585,285.83117409584656,60.37265990231068,-20325.827724245824,2378600.0
1586,251.79219169508352,83.18613157340874,-15113.02717043893,2300400.0
1587,395.2897921798983,61.32066171674681,1093.1564798597756,2538600.0
1588,330.2934642205879,66.80071135244945,-14777.555114599068,2450000.0
1589,390.90640968396974,76.72365265221144,-24308.86043383739,2505000.0
1590,287.60830166713976,58.75943056033982,-5528.428641533008,2406800.0
1591,287.48954172106187,69.44944694283525,-4424.453360315791,2472200.0
1592,273.30934647378257,75.06661571138439,-25206.50643058948,2443000.0
1593,340.81883876401355,75.89035484557895,-36784.08702794911,2561000.0
1594,359.0487047100113,76.2685104424115,-7729.8532719805135,2506100.0
1595,354.831983472926,47.907681418261134,-27427.9315621318,2410100.0
1596,311.7441684875872,63.14806038838244,-20190.9784222029,2484200.0
1597,316.903586251996,63.740848613998274,4911.428212904837,2464800.0
1598,295.19015226229527,70.78622326720178,-21462.082769873225,2498000.0
1599,311.03320934672223,87.71655403788799,-14784.806207522764,2423800.0
1600,289.14292446629537,64.76588083110035,-8586.618715218767,2430200.0
1601,340.75796069559226,65.91157393869261,-33805.21190607164,2479100.0
1602,310.43338786173155,57.05903930577514,-19729.015360027588,2327000.0
1603,297.743670523798,86.12167461752153,2731.968495429413,2552300.0
1604,315.6617912096058,71.17248989448981,-16104.403938950396,2438800.0
1605,280.26346792123087,59.66101190513419,-12498.896990549949,2289500.0
1606,285.4599682568194,63.53826438476798,7861.195862365763,2311900.0
1607,291.7415433153787,67.49949301712606,-30202.60661965214,2371700.0
1608,310.6758415488372,51.62160264412711,-5883.931513874066,2342000.0
1609,346.291062287666,88.98018740223677,-32753.455436980614,2596300.0
1610,338.382476415031,93.44412450548596,-48516.28216920067,2654700.0
1611,294.43649259865344,71.89116241081288,5227.251672796796,2503000.0
1612,304.7491180735042,57.42267565162482,-10297.681972472594,2338400.0
1613,296.17850667483515,86.33460920219322,-53.48706437389956,2575800.0
1614,279.5155436144042,69.75270912965922,-11732.81771763771,2450800.0
1615,308.3109487629529,75.55321966326612,-29145.52318661663,2457500.0
1616,247.97061048086368,90.322825115812,9749.00230385808,2435200.0
1617,292.85412810948293,64.3819781963824,-29714.19903520997,2397600.0
1618,385.8861995739412,74.53300158509326,-7421.853272347478,2651800.0
1619,292.4072150034916,65.70964674015336,-38131.08838517296,2366600.0
1620,273.28320271271286,70.84801012643113,-7346.453092990247,2273400.0
1621,313.45684527470445,76.12664365448092,-6222.091014946696,2561700.0
1622,345.0819305490413,56.84992447671324,-38187.58496643374,2496400.0
1623,317.555250302697,68.37548325519296,-34878.48289586524,2390000.0
1624,271.5798115701026,88.88136447886615,-26412.549747579804,2534900.0
1625,357.0636792414164,70.20133074803901,-3472.700439672164,2515800.0
1626,341.0222338856627,71.35181052280811,7682.757476594917,2411000.0
1627,302.3208946225842,67.41021700762363,-16205.897967592871,2486000.0
1628,342.82500110279364,85.57164088388866,-31388.474625125244,2538200.0
1629,295.9030204271272,65.69485644414954,-18753.57336038264,2467200.0
1630,391.00781424798566,85.54609227937915,26034.71030946325,2683600.0
1631,272.21053579400746,64.65962025718119,18395.762795276736,2382700.0
1632,292.8900599522956,72.61689761337705,-20944.0962809654,2399700.0
1633,266.95161359515805,67.9642100243875,-6327.540617792794,2369600.0
1634,255.8071463295813,68.84165572488722,-5586.284604455475,2387600.0
1635,336.22817925942684,65.61285944916975,-15983.427208395924,2447600.0
1636,336.9011876431658,57.48778592795934,-44507.25453865853,2497400.0
1637,249.3856494886327,66.6359860408717,-6106.428121904697,2339200.0
1638,224.1810238300505,77.50207417498848,-17370.72328132057,2357800.0
1639,273.26110580901525,73.46037554154762,-2229.122692097544,2457500.0
1640,281.3992658392479,69.53455123612211,-15972.126065350105,2368200.0
1641,283.01668993886096,76.16948254649502,-11568.13258830366,2435800.0
1642,319.8893881019054,61.26807011293231,-32026.31561414129,2452200.0
1643,307.1031043449816,71.48173002239324,-31874.82959287481,2418200.0
1644,322.3271870973538,70.04929374337632,-7745.269385051591,2462200.0
1645,327.6148808855123,62.76161754674826,-17032.664492330467,2483600.0
1646,313.19426162153803,77.4280118163174,-953.7089345982786,2494600.0
1647,255.56957520874,69.67758597854802,-10969.268747122576,2387900.0
1648,299.5318052015488,48.2581079069036,-19774.31897790104,2235700.0
1649,355.22119291252625,80.8941159586957,-27833.707373473557,2594700.0
1650,310.41500002252434,72.68511607805185,-36039.48619399069,2406600.0
1651,252.6913329787048,83.9806075285863,-32996.56526608549,2457100.0
1652,256.0949228290275,82.821279875263,14560.61706449957,2396200.0
1653,310.01602131209074,64.29441088617766,-6124.929077661072,2297000.0
1654,371.6956497654579,59.81734705267392,-16775.06550928281,2473000.0
1655,331.8689126759136,80.47400552002485,-28139.33827247369,2593700.0
1656,257.21294763191054,71.7498007858395,-16074.784472662386,2313000.0
1657,341.1321967065414,94.25458934794965,-3831.382560565507,2601500.0
1658,252.5394387541305,74.62146391234077,-24852.62860517172,2421900.0
1659,281.46140577495004,73.29676704911651,-22807.759647990497,2476000.0
1660,312.53579939747385,56.21926439334171,-40880.865861073966,2448400.0
1661,326.35245743810304,62.69160617863595,-32601.25325090744,2467600.0
1662,307.0100628234931,73.48785511999681,-31428.231693313748,2465800.0
1663,299.9242828903253,82.83237343093896,-15868.970022200834,2483300.0
1664,277.0233125072932,78.54280307549672,18794.01282205049,2389500.0
1665,286.5829789619038,62.26674358867301,-15521.160416673669,2279000.0
1666,329.864207075693,79.06081650199779,-32731.65314642547,2465500.0
1667,246.7034901637741,79.42849310303527,-12904.701517492096,2429400.0
1668,293.7722552192756,74.46009738635706,-24639.19240637123,2404900.0
1669,254.71834930064645,75.47029195875734,-52627.67786804645,2420100.0
1670,316.00930255485304,68.75429188627616,10319.01046390632,2381200.0
1671,270.9610437630727,86.50538811990012,-37013.13823109801,2441100.0
1672,318.6335740891798,76.09630754885336,-21117.525509365303,2389400.0
1673,301.3069898671667,69.21264181153755,-1628.6351234874728,2494000.0
1674,376.3202503038663,87.86400894173639,448.63278365732185,2591100.0
1675,299.5500266245024,75.55443271370754,-3546.0655585647182,2510000.0
1676,270.188172748119,66.91780413157531,661.4553062542727,2406000.0
1677,288.0394308021421,69.9383366098396,-15410.529418632288,2419400.0
1678,259.0748581619518,90.32108050857477,-19121.35739965557,2514700.0
1679,277.6309010686954,64.24165229263467,-15969.104726885098,2287600.0
1680,278.9828584542008,62.70238832486863,1007.1258363944908,2406900.0
1681,313.9763807654586,59.57714464270705,-16311.1076922558,2263600.0
1682,282.3959101985301,62.47359928451799,-7018.410386311389,2286400.0
1683,332.6509196827726,70.99563484830205,-1846.248445053563,2557200.0
1684,245.85003622850908,56.72780462645805,509.8161956699551,2202200.0
1685,359.7124868793582,81.94547741261778,-33467.48752018393,2574600.0
1686,309.35491781447735,77.31913301998905,-40367.50800873207,2367600.0
1687,308.33303143172856,74.38764985935966,-19419.340193421005,2522800.0
1688,263.3084533371486,98.13576373583868,-21444.80697106017,2474400.0
1689,258.0942602892188,74.18235215197181,-44164.7237277643,2398400.0
1690,274.80709546358776,88.27496158139164,-45955.68086580222,2501500.0
1691,280.39310989298446,73.5004852365164,-54365.535280722535,2478300.0
1692,280.0885819781854,76.50352000469769,-27678.21231778681,2438200.0
1693,315.56357210219505,79.35489153958626,16688.766803728016,2458300.0
1694,380.1978369140137,69.22081806381132,-1394.1888070806308,2585600.0
1695,259.3680871177366,87.80814926627683,-4607.06816780346,2461200.0
1696,278.1197327779873,83.79762641527654,-25090.08142562352,2504600.0
1697,278.41925752627213,69.11172942567516,4218.4417358461615,2421000.0
1698,317.5524176113931,62.94739869300328,7220.462709176405,2396900.0
1699,353.85619103500113,71.02174450688804,17545.386987620892,2594100.0
1700,272.0090867474521,66.59376343133931,-54390.530584111,2411800.0
1701,259.4251714110796,64.3383635052668,12741.132040285302,2194300.0
1702,359.9959910054459,62.58396695603473,-499.8175312378153,2382800.0
1703,352.30811764104976,82.2014924469217,-10660.48175072044,2634200.0
1704,308.2151864398547,63.35473018420276,-26003.008790562028,2385900.0
1705,281.9319198842882,104.4341651763238,-14685.714131579552,2411600.0
1706,275.7580557597078,79.65357571347481,-9566.74167156072,2321500.0
1707,305.49788552266915,78.95577697913146,-14610.050038385963,2506000.0
1708,318.3536992415561,88.01728353714057,-15995.28050100066,2462600.0
1709,283.65155247582175,64.23416374608823,-25156.212067355907,2374700.0
1710,325.3331320290378,64.2969155865093,-23772.94147401857,2489200.0
1711,333.2558765151396,79.76696654981409,-17056.92443448259,2494300.0
1712,262.8541397954764,50.28986944199512,-27950.930055189703,2277300.0
1713,301.7506802164614,70.7574295720446,-32576.588495194486,2503000.0
1714,254.9066279794889,68.5012255592113,-30924.692606809404,2317000.0
1715,282.07530259984634,87.89340020246149,-40032.17165328172,2527800.0
1716,252.6443800893024,70.81701240386347,-51850.75746930151,2397900.0
1717,239.44367375577403,65.55341795927613,-1964.12598017261,2270400.0
1718,307.6883723166918,70.29686719276059,-32054.353299161765,2504700.0
1719,289.2306428420309,69.98228239466782,-31855.9165128672,2463400.0
1720,266.3261537111982,63.87927347618478,-27285.924326119508,2359200.0
1721,263.2587514047528,75.65409774361002,-31534.01027289085,2382600.0
1722,269.1159926090928,72.98382707934888,-21131.698873118054,2421200.0
1723,261.3975791792651,68.50449020094905,-19331.95055786393,2395000.0
1724,324.0848435253626,82.05956195278776,-29156.07162245553,2571000.0
1725,308.45189536061645,76.49667894363611,-55100.04805983303,2518900.0
1726,277.83292449582905,87.05686388262119,-34903.82019722621,2497200.0
1727,360.5571212330893,83.24446227224449,-13175.22573258244,2537100.0
1728,363.5981154134001,56.2465920171176,-26494.10540291037,2496300.0
1729,298.86902793120026,92.80121365350384,6628.152281817809,2592900.0
1730,323.7444271373444,76.62907358259157,3153.159685485669,2580600.0
1731,299.4722695210987,77.2589128573584,2921.2220296072373,2460600.0
1732,292.1083447797459,74.34955050775316,-32213.044744837392,2463400.0
1733,317.9719155368134,79.51307979468086,180.74276819997613,2491600.0
1734,274.3584942750698,88.4111542177102,-28364.00582487337,2541800.0
1735,231.58783344249952,64.87979603304771,-14604.703433522473,2235700.0
1736,264.0251852714902,81.76416260136773,-6407.155931940222,2423400.0
1737,329.1965114698948,72.60585474324385,-40145.02330953834,2527400.0
1738,295.9989908579671,55.55683355171233,-16270.036310877946,2335200.0
1739,317.40385799871774,72.55183103569637,-45818.073859396914,2470000.0
1740,243.56397310517556,71.5721235635409,2005.9179882423232,2270300.0
1741,243.8280779019819,64.44508267883306,17268.66157713592,2218100.0
1742,259.4504900548932,87.41812749639193,-29936.192678406114,2428500.0
1743,356.2249443173879,101.31551923188546,-35229.43144608085,2678600.0
1744,270.10519187038625,59.73248359885067,-36399.04563802387,2318700.0
1745,216.84834579908747,77.87656141730102,417.8540657604699,2145200.0
1746,302.0221883235158,51.99299774352637,-23870.935443010007,2269500.0
1747,294.8949387995619,61.8920200063349,-41706.33876150799,2383100.0
1748,366.7490834227838,72.69315808574697,358.3529141332056,2543300.0
1749,277.84664876053625,82.61297122125882,-19732.909211401857,2389700.0
1750,312.25032540972023,82.53807422295623,-10308.398392795629,2315100.0
1751,255.52824306631695,84.9978840238131,-5257.620511426434,2326800.0
1752,335.2881771679979,80.36287712703232,-4459.90533286077,2483300.0
1753,261.052715959451,77.25231649978232,-33112.83135165021,2355600.0
1754,324.73811503058846,69.8964382507946,15129.42690820338,2531400.0
1755,279.771974190759,77.44597093119505,17315.029076735504,2465600.0
1756,292.8842786850834,70.69295159745002,-19675.51852968728,2329600.0
1757,314.93709754562786,86.64608444903158,-54253.02558505693,2599300.0
1758,282.1103384684726,84.66771052948124,11903.912972413596,2520000.0
1759,267.7000308796193,82.82447206815601,-42440.9658298813,2481500.0
1760,238.6067274883877,66.52264225971746,-30040.7420334012,2306200.0
1761,279.3650972942441,95.44115680142416,-11758.546885551195,2525600.0
1762,241.6761490396489,76.31624884321904,-11681.923820752005,2316400.0
1763,356.17945045530905,84.3025990147052,-36700.59595397368,2653000.0
1764,310.6195142509064,84.91691661975719,3382.779855432389,2519000.0
1765,392.75046615714206,65.44190041137828,-21372.7275773917,2574300.0
1766,292.8610159039697,68.9806212139271,-21902.510719396392,2438000.0
1767,298.75066723440256,84.92561167538925,-18455.975992017506,2448100.0
1768,275.03504660794334,80.78310403151353,-8065.977595303262,2473500.0
1769,254.5071669565072,75.04334189727444,-19401.874935598666,2411000.0
1770,342.3003531646113,62.64676182064232,-37462.93241077682,2497600.0
1771,328.0435582178026,77.95280228210255,-18611.576967149114,2445600.0
1772,297.2508264636384,67.09206620902808,447.0982181214949,2456200.0
1773,250.21837597500885,67.52980975141186,-8022.11994806068,2157200.0
1774,275.26657111039725,86.55714991975441,-2309.710186402417,2518700.0
1775,341.88028532475937,86.36447680795239,-22509.86418456579,2440200.0
1776,293.66394588926335,61.17156298866976,-23812.382297704524,2437400.0
1777,301.2253026501935,75.72658761765456,17487.65533841034,2495300.0
1778,303.1861546299582,80.5766061953897,-22277.5163373039,2510300.0
1779,316.89503371108066,71.45123856990719,-25975.249280929194,2488400.0
1780,358.8462933292048,72.66355216817719,-1260.5500800685022,2570600.0
1781,250.2759226929024,66.74919255429137,-19468.67823713074,2358200.0
1782,358.37304592597604,71.61454455155108,-1821.0281156278688,2575400.0
1783,305.36897739969527,65.94342937686146,-31998.902472612644,2462400.0
1784,265.76579565930365,73.88077781960158,-41008.15554672128,2438100.0
1785,272.1779843134802,64.25831857533582,-24327.759873874355,2289100.0
1786,307.7244577651526,76.35403408380108,-14497.991047306818,2481600.0
1787,313.0630901244485,75.18097348555271,403.7755196338967,2517800.0
1788,257.2748845666053,67.27211839661165,-7300.943073302964,2182200.0
1789,233.66333020578315,76.13074370083532,-49521.14561237612,2378900.0
1790,344.4345069644681,80.60222511454477,-62984.79948306141,2614400.0
1791,334.2146239529466,61.85703194811813,-9636.49392346798,2358900.0
1792,345.713190176212,61.53602226701236,-13686.616953330044,2428800.0
1793,312.56464237871114,89.3044759044177,-16354.65829356298,2464800.0
1794,296.149992226332,68.89031224948685,-12974.398516235551,2437000.0
1795,293.7183686910483,72.61216302202985,-25892.60430727145,2469400.0
1796,316.7585813382139,51.90691462189386,-4852.076919061565,2346800.0
1797,301.7853539183775,73.11211182480915,-6837.404791773322,2400300.0
1798,241.5505940154363,100.3337630593802,9024.595103712045,2390700.0
1799,299.9979088158268,65.04926347075788,-43190.097537296,2404600.0
1800,276.27591880035413,56.73793658023104,-23905.575576968477,2308000.0
1801,330.6758895268349,77.99641753048978,-38495.37569002334,2591900.0
1802,369.96241603671257,60.833671510324585,-29938.89577467,2556900.0
1803,281.9007422578514,86.4215395622167,-8752.999520539584,2548600.0
1804,319.72363550453986,61.44298155192104,-27991.85965047383,2467500.0
1805,371.63521745113945,80.71167934464346,9332.567168597438,2474200.0
1806,288.0514815882071,84.33369670696024,7310.195372943777,2334800.0
1807,261.89999045216143,71.91431623367916,-31890.275609844968,2258200.0
1808,326.6915376935104,93.22276140784057,-9215.245791392468,2649800.0
1809,268.97289158458733,57.17390350144903,9282.747365415364,2272300.0
1810,371.1417738554858,82.03316792814277,15171.092056118498,2626100.0
1811,361.1978253097714,70.90985957318154,467.1702980307618,2602100.0
1812,290.0616955988618,69.7295179197215,-20315.460177941222,2403800.0
1813,293.6354671772043,77.03359078472776,-34270.9133392018,2525100.0
1814,233.9956870600356,65.55914567895832,-6336.954472281443,2293700.0
1815,367.0905153049582,67.86692782250549,-33800.10443070564,2572500.0
1816,268.8116447445374,72.30118609038705,-8333.110048965344,2423200.0
1817,279.2636862871311,81.10945594321551,-1770.2970984647327,2520500.0
1818,315.17960827630213,58.77934085543678,-35313.3300730218,2381800.0
1819,271.50705664475265,72.7567863291366,5566.706940625798,2460000.0
1820,287.1225604427998,89.45895502713279,-2734.667549162836,2567800.0
1821,331.5386724268326,66.53209489493219,-26947.601260834697,2538800.0
1822,310.426450770875,83.86885736167976,-906.805173882838,2591900.0
1823,290.4653984523585,90.26165462467836,-15276.717928893644,2392700.0
1824,287.22811424233544,65.46375207821235,-18511.303243067327,2425500.0
1825,324.343859012103,77.62162790322704,-18029.342296341543,2421900.0
1826,253.91578134696115,80.89581312734983,-33081.54748176745,2442300.0
1827,292.9068614257389,71.00075092490702,-42266.637769511566,2468200.0
1828,321.908042263228,84.1257792338522,2655.9432437758114,2419000.0
1829,263.3846541743602,71.25373995668238,-8431.959336894133,2397200.0
1830,325.8153153321414,71.21664850926608,-14139.779827561288,2378400.0
1831,327.2115489298067,69.2485830404162,-12597.760057182595,2544800.0
1832,313.6027033991202,62.78291303379752,17005.273281768415,2372000.0
1833,274.0852081380049,65.83328064069032,-5729.800247624797,2265300.0
1834,234.4630419099848,76.19391398720423,-22184.39970624412,2376500.0
1835,283.44651632049283,68.14076641080928,-28853.177656670137,2459300.0
1836,322.0990573219767,72.20825065220515,-11457.131170740153,2484800.0
1837,309.7031202147137,71.25591452156074,-26630.508874978263,2431600.0
1838,297.8278923848707,83.11936428916242,-31754.278285046435,2499300.0
1839,288.47004098958405,91.48266626584784,-11525.848364506031,2559500.0
1840,284.6928269608696,67.79316494907759,-30262.868109775874,2454200.0
1841,330.9405878012522,64.17704357941095,-2477.182745447448,2501400.0
1842,271.9635654351287,83.29638587085824,2520.55836483671,2398300.0
1843,290.2341962242284,76.12737467040583,-26743.773521001305,2346500.0
1844,345.1883452867271,65.70077834002026,-27230.086756194974,2538500.0
1845,232.5711672310585,73.8880732375938,3586.5439318733333,2356000.0
1846,380.8485390919116,67.397740944737,8427.445812383216,2552600.0
1847,356.63039278060523,68.52822251763293,-31651.294288518333,2484200.0
1848,310.8942431460205,48.32634515695438,-51548.82392384837,2355400.0
1849,321.01690624527686,80.35440188997589,-29397.54949019404,2567700.0
1850,342.34859128262724,72.20254032412413,-21529.708096574694,2483000.0
1851,295.9303681908269,69.2657548661529,-38268.9614497201,2485200.0
1852,266.8696065045416,60.1498845897742,-6080.8407980975335,2201000.0
1853,257.6093506993876,94.8439365212255,-31092.97409138703,2431800.0
1854,319.11868060010954,67.27383676222492,-6298.1042109794,2474900.0
1855,262.8827692451256,68.49856961587638,-41772.94588249895,2221600.0
1856,307.9552895509767,70.41611997780664,-20810.34199758353,2430300.0
1857,322.57463218754737,62.22146600845035,-40353.51645320252,2379200.0
1858,263.90670047691304,83.96878746988295,1667.3607587051956,2496700.0
1859,227.1431993975492,67.24306719986436,-13675.785065387894,2302400.0
1860,286.4960733929719,85.13873465699777,-23673.86421639679,2357000.0
1861,272.2660072910509,85.99834314809785,-7486.533028085083,2429900.0
1862,283.7080962814153,81.07580014794152,-19548.759039672263,2297400.0
1863,294.06660300532945,74.67680374551384,-19954.925405724174,2516800.0
1864,279.7839843677197,76.11139380359424,-55771.10957701786,2498800.0
1865,328.77520690059794,78.68148611978815,-21614.84676129788,2593000.0
1866,311.7617929998462,74.79786198712485,-33146.00016588606,2399700.0
1867,273.9984463975325,52.04942476555121,-41508.30416932108,2309900.0
1868,268.90772625855186,75.19528589998905,13134.221534453607,2448200.0
1869,323.3151926829622,79.73860406507177,-2697.305140222122,2585000.0
1870,306.9198211476813,86.52924145693704,-17940.020034217494,2496400.0
1871,282.27167458704673,78.1754720212965,-19405.616692973563,2512400.0
1872,257.5034825673658,83.79943337421595,-21557.130815155077,2478900.0
1873,269.1213597383171,81.00456294360855,12779.032715898444,2473000.0
1874,256.3265872216082,76.28289836356764,19229.370643027905,2374500.0
1875,314.2078457101084,78.93699563780953,5267.182491896947,2475600.0
1876,305.45166654044755,84.5801707971318,-14626.675020731993,2443500.0
1877,315.13270169961345,81.56241675478768,-32702.197002193283,2512900.0
1878,314.24237169166463,55.307309448393966,-21221.72845104448,2440500.0
1879,330.039970332745,98.49654988337356,16241.22561356789,2556600.0
1880,367.1199220957994,84.26306999663322,-36272.8327359226,2540900.0
1881,317.2797209536709,81.68545132924712,-21730.99687526008,2442400.0
1882,299.97557427220863,50.5155045177093,-19691.224121748823,2241400.0
1883,293.81709661713546,73.14270711790329,-36858.44641367112,2360900.0
1884,369.7097710679912,73.28760111551928,-25493.999845331906,2599000.0
1885,284.76049412055613,64.97979249284695,-31954.59461961021,2368200.0
1886,336.6286965552382,76.84915524380045,-12514.866080150092,2565100.0
1887,271.903272070682,81.56638833969376,3340.2547470992176,2486600.0
1888,261.5419305337712,70.33280989773955,-36482.41215059631,2369400.0
1889,325.4788718323305,77.56300997591038,-28906.43226298329,2418200.0
1890,243.8215268740689,63.21859283570603,-56608.482155710655,2239700.0
1891,308.85285808542386,76.34364576969587,-34627.5749822808,2554800.0
1892,287.1459479118116,68.01897469670779,-17410.523970018698,2435100.0
1893,323.8369885155639,81.14293099651496,-2164.1351622129023,2481600.0
1894,332.385978074265,74.91946493869902,-43750.12683864341,2550300.0
1895,290.4360001630208,71.50653761076323,1213.219505091045,2480000.0
1896,257.3863576320388,64.30104066857756,-11033.73735866492,2364900.0
1897,304.1015852739276,70.53556362957279,-11283.332668169878,2427500.0
1898,323.4671141116941,84.47912140207855,-38833.07368101302,2501400.0
1899,222.47722530090985,65.86365914623468,-44793.21959867053,2277500.0
1900,312.920343547835,84.26140989517035,-1565.7928844945145,2593000.0
1901,306.75257642417137,85.57972462472897,-2612.2320178168866,2510800.0
1902,354.706310453066,68.25224374503108,-20790.867550422587,2550400.0
1903,305.36529249740545,71.20212294121202,15176.056179478495,2472600.0
1904,292.7075267015395,49.04901743336068,-24616.89332171618,2357600.0
1905,304.58915776643283,55.391928342008256,-33552.1486563595,2388700.0
1906,294.8502444362914,103.40895240711514,-8894.660023295539,2617000.0
1907,318.08975036601447,52.02059208186122,-8934.342868318203,2308300.0
1908,295.31392717336087,70.52045115751412,-6825.474171412581,2472800.0
1909,285.88669766886966,72.45044110908039,-22333.658114242346,2464800.0
1910,260.82981484486385,73.80787933923,-29568.61242583391,2309600.0
1911,288.8392866847435,58.19230992677038,-17197.950901173743,2369800.0
1912,255.0095965032126,77.49400159058092,6169.233212241041,2377100.0
1913,274.0372430610693,73.39412040668732,-17311.332507325173,2394900.0
1914,349.6712546237544,79.3707431656307,3437.9808144754206,2629500.0
1915,344.9921039676027,74.34249698543044,-46719.99640895547,2532500.0
1916,341.3195851715774,58.20613056995954,-32542.61032404688,2494500.0
1917,339.7415859341543,69.76771308770869,5357.098563613232,2563000.0
1918,314.69924048814806,71.24646624837897,-32534.307476343183,2517400.0
1919,321.7734836852867,89.18486761150258,-26721.362417609736,2628600.0
1920,267.01492721273706,92.97195670376414,-36295.438065802286,2352600.0
1921,367.7269299403816,87.88635717721476,-34599.64681902698,2640000.0
1922,257.3617021277217,61.30542569650122,-23890.929336249872,2350400.0
1923,298.3427479395007,72.49875654367824,-39607.70329345032,2389600.0
1924,346.9962683852301,75.61583304677177,-36029.800002301134,2467000.0
1925,300.5920546508847,79.28761628052162,19382.760021578964,2538800.0
1926,299.4975759361872,69.30048856181565,-22731.136242412587,2470100.0
1927,374.1662065098214,71.17159400049098,14412.756506812311,2559500.0
1928,259.28344456889266,81.85378035468027,-6311.255819145314,2474200.0
1929,278.4993301527236,83.07136124215761,-10192.56069225308,2350300.0
1930,385.0970565452727,68.28183159330219,-35668.742097566144,2569000.0
1931,345.40336447016017,60.19510529591917,-13072.629435537508,2515400.0
1932,259.8312955651262,59.92980236243322,6499.192969632768,2344400.0
1933,320.7062328961257,64.0371930140121,-17035.35134952124,2408800.0
1934,280.9701078073406,52.43637021565718,-35677.52588127921,2339500.0
1935,304.20319861656424,65.18617159082382,-6780.238366400123,2411200.0
1936,341.47601903671915,77.14692482714128,-12765.310307376169,2609600.0
